Drink,ABV,Austria,Belgium,Bulgaria,Cyprus,Czech Republic,Germany,Denmark,Estonia,Greece,Spain,Finland,France,Croatia,Hungary,Ireland,Italy,Lithuania,Luxembourg,Latvia,Malta,Netherlands,Poland,Portugal,Romania,Sweden,Slovenia,Slovakia,UK,Albania,Andorra,Armenia,Azerbaijan,Belarus,Bosnia and Herzegovina,Georgia,Iceland,Israel,Kazakhstan,Kyrgyzstan,Monaco,Montenegro,Norway,Moldova,Russian Federation,San Marino,Serbia,Switzerland,Tajikistan,The Former Yugoslav Republic of Macedonia,Turkey,Turkmenistan,Ukraine,Uzbekistan
Spirits,0.307,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.189010877,1.012085549,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.128424023,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.202497793,0.30183428,0.158553417,0.221054828,1.53772249,0.86733074,0.199036671,0.199569431
Spirits,0.308,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.188397205,1.008799557,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.128007062,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.201840332,0.30183428,0.158553417,0.221054828,1.53772249,0.864514731,0.199036671,0.198921478
Spirits,0.309,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.187787505,1.005534834,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.1275928,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.201187127,0.30183428,0.158553417,0.221054828,1.53772249,0.861716949,0.199036671,0.19827772
Spirits,0.31,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.187181739,1.002291173,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.12718121,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.200538137,0.30183428,0.158553417,0.221054828,1.53772249,0.858937217,0.199036671,0.197638114
Spirits,0.311,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.186579869,0.999068372,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.126772267,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.199893319,0.30183428,0.158553417,0.221054828,1.53772249,0.856175361,0.199036671,0.197002622
Spirits,0.312,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.185981856,0.99586623,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.126365946,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.199252636,0.30183428,0.158553417,0.221054828,1.53772249,0.853431209,0.199036671,0.196371203
Spirits,0.313,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.185387665,0.992684549,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.125962221,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.198616046,0.30183428,0.158553417,0.221054828,1.53772249,0.850704592,0.199036671,0.195743819
Spirits,0.314,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.184797258,0.989523133,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.125561067,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.197983511,0.30183428,0.158553417,0.221054828,1.53772249,0.847995341,0.199036671,0.195120431
Spirits,0.315,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.1842106,0.98638179,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.125162461,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.197354992,0.30183428,0.158553417,0.221054828,1.53772249,0.845303293,0.199036671,0.194501001
Spirits,0.316,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.183627655,0.983260328,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.124766377,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.196730451,0.30183428,0.158553417,0.221054828,1.53772249,0.842628282,0.199036671,0.193885492
Spirits,0.317,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.183048388,0.980158561,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.124372792,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.19610985,0.30183428,0.158553417,0.221054828,1.53772249,0.839970149,0.199036671,0.193273866
Spirits,0.318,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.182472765,0.977076301,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.123981683,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.195493152,0.30183428,0.158553417,0.221054828,1.53772249,0.837328733,0.199036671,0.192666086
Spirits,0.319,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.18190075,0.974013366,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.123593026,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.194880321,0.30183428,0.158553417,0.221054828,1.53772249,0.834703878,0.199036671,0.192062117
Spirits,0.32,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.18133231,0.970969574,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.123206797,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.19427132,0.30183428,0.158553417,0.221054828,1.53772249,0.832095429,0.199036671,0.191461923
Spirits,0.321,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.180767412,0.967944747,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.122822976,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.193666113,0.30183428,0.158553417,0.221054828,1.53772249,0.829503231,0.199036671,0.190865468
Spirits,0.322,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.180206022,0.964938707,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.122441538,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.193064666,0.30183428,0.158553417,0.221054828,1.53772249,0.826927134,0.199036671,0.190272719
Spirits,0.323,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.179648109,0.961951281,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.122062462,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.192466942,0.30183428,0.158553417,0.221054828,1.53772249,0.824366988,0.199036671,0.189683639
Spirits,0.324,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.179093639,0.958982295,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.121685726,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.191872909,0.30183428,0.158553417,0.221054828,1.53772249,0.821822646,0.199036671,0.189098196
Spirits,0.325,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.178542582,0.956031581,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.121311308,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.19128253,0.30183428,0.158553417,0.221054828,1.53772249,0.819293961,0.199036671,0.188516355
Spirits,0.326,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.177994905,0.953098968,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.120939188,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.190695774,0.30183428,0.158553417,0.221054828,1.53772249,0.816780789,0.199036671,0.187938084
Spirits,0.327,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.177450578,0.950184293,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.120569343,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.190112607,0.30183428,0.158553417,0.221054828,1.53772249,0.814282988,0.199036671,0.18736335
Spirits,0.328,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.176909571,0.947287389,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.120201754,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.189532995,0.30183428,0.158553417,0.221054828,1.53772249,0.811800418,0.199036671,0.18679212
Spirits,0.329,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.176371851,0.944408096,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.119836399,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.188956907,0.30183428,0.158553417,0.221054828,1.53772249,0.80933294,0.199036671,0.186224363
Spirits,0.33,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.175837391,0.941546254,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.119473258,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.18838431,0.30183428,0.158553417,0.221054828,1.53772249,0.806880416,0.199036671,0.185660047
Spirits,0.331,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.175306161,0.938701703,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.119112312,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.187815173,0.30183428,0.158553417,0.221054828,1.53772249,0.804442711,0.199036671,0.18509914
Spirits,0.332,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.17477813,0.935874288,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.11875354,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.187249465,0.30183428,0.158553417,0.221054828,1.53772249,0.80201969,0.199036671,0.184541613
Spirits,0.333,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.174253271,0.933063855,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.118396922,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.186687154,0.30183428,0.158553417,0.221054828,1.53772249,0.799611223,0.199036671,0.183987434
Spirits,0.334,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.173731554,0.930270251,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.118042441,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.186128211,0.30183428,0.158553417,0.221054828,1.53772249,0.797217177,0.199036671,0.183436573
Spirits,0.335,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.173212953,0.927493324,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.117690075,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.185572604,0.30183428,0.158553417,0.221054828,1.53772249,0.794837425,0.199036671,0.182889001
Spirits,0.336,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.172697438,0.924732928,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.117339807,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.185020305,0.30183428,0.158553417,0.221054828,1.53772249,0.792471837,0.199036671,0.182344689
Spirits,0.337,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.172184983,0.921988913,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.116991618,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.184471283,0.30183428,0.158553417,0.221054828,1.53772249,0.790120289,0.199036671,0.181803606
Spirits,0.338,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.17167556,0.919261135,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.116645489,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.18392551,0.30183428,0.158553417,0.221054828,1.53772249,0.787782655,0.199036671,0.181265726
Spirits,0.339,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.171169142,0.91654945,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.116301402,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.183382957,0.30183428,0.158553417,0.221054828,1.53772249,0.785458812,0.199036671,0.180731019
Spirits,0.34,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.170665703,0.913853717,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.115959339,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.182843595,0.30183428,0.158553417,0.221054828,1.53772249,0.783148639,0.199036671,0.180199457
Spirits,0.341,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.170165217,0.911173794,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.115619282,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.182307397,0.30183428,0.158553417,0.221054828,1.53772249,0.780852015,0.199036671,0.179671013
Spirits,0.342,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.169667658,0.908509543,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.115281214,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.181774334,0.30183428,0.158553417,0.221054828,1.53772249,0.778568822,0.199036671,0.179145659
Spirits,0.343,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.169173,0.905860827,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.114945117,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.18124438,0.30183428,0.158553417,0.221054828,1.53772249,0.776298942,0.199036671,0.178623368
Spirits,0.344,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.168681218,0.903227511,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.114610974,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.180717507,0.30183428,0.158553417,0.221054828,1.53772249,0.774042259,0.199036671,0.178104114
Spirits,0.345,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.168192287,0.90060946,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.114278769,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.180193688,0.30183428,0.158553417,0.221054828,1.53772249,0.771798659,0.199036671,0.177587871
Spirits,0.346,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.167706182,0.898006542,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.113948483,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.179672897,0.30183428,0.158553417,0.221054828,1.53772249,0.769568027,0.199036671,0.177074611
Spirits,0.347,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.167222879,0.895418627,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.113620101,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.179155108,0.30183428,0.158553417,0.221054828,1.53772249,0.767350251,0.199036671,0.176564309
Spirits,0.348,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.166742354,0.892845585,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.113293607,0.277492787,0.227602772,0.931634753,0.119577943,0.275478175,0.186278968,0.178640294,0.30183428,0.158553417,0.221054828,1.53772249,0.765145222,0.199036671,0.176056941
